nom;prenom;email;telephone;poste;entreprise;localisation;linkedin;source;tags;notes
;;;;Directeur commercial;Compagnie Industrielle et Financiere de Bussy;Vecqueville (52);;HelloWork;SALES,JOB,DIRECTEUR_COMMERCIAL,NC,CONTACT_1,CONTACT_NON_SOURCE;Poste: Ingenieur d'affaires H/F (CDI) | Date: NC | Effectif: NC | CA: NC | Salaire: NC | Source: HelloWork | Lien: https://www.hellowork.com/fr-fr/emplois/82840593.html | Contexte: Groupe industriel de Haute-Marne qui recrute un ingenieur d'affaires en CDI sur son site de Vecqueville.
;;;;DRH / Responsable RH;Compagnie Industrielle et Financiere de Bussy;Vecqueville (52);;HelloWork;SALES,JOB,DRH,NC,CONTACT_2,CONTACT_NON_SOURCE;Poste: Ingenieur d'affaires H/F (CDI) | Date: NC | Effectif: NC | CA: NC | Salaire: NC | Source: HelloWork | Lien: https://www.hellowork.com/fr-fr/emplois/82840593.html | Contexte: Groupe industriel de Haute-Marne qui recrute un ingenieur d'affaires en CDI sur son site de Vecqueville.
;;;;Directeur commercial;Remaks;Centre-Val de Loire (NC);;HelloWork;SALES,JOB,DIRECTEUR_COMMERCIAL,NC,CONTACT_1,CONTACT_NON_SOURCE;Poste: Technico-commercial ou VRP H/F (CDI) | Date: NC | Effectif: NC | CA: NC | Salaire: NC | Source: HelloWork | Lien: https://www.hellowork.com/fr-fr/emplois/82372847.html | Contexte: Recrutement direct d'un technico-commercial / VRP en CDI pour couvrir la region Centre-Val de Loire.
;;;;DRH / Responsable RH;Remaks;Centre-Val de Loire (NC);;HelloWork;SALES,JOB,DRH,NC,CONTACT_2,CONTACT_NON_SOURCE;Poste: Technico-commercial ou VRP H/F (CDI) | Date: NC | Effectif: NC | CA: NC | Salaire: NC | Source: HelloWork | Lien: https://www.hellowork.com/fr-fr/emplois/82372847.html | Contexte: Recrutement direct d'un technico-commercial / VRP en CDI pour couvrir la region Centre-Val de Loire.
;;;;Directeur commercial;Developp'Sun;Nord-Ouest France (NC);;HelloWork;SALES,JOB,DIRECTEUR_COMMERCIAL,NC,CONTACT_1,CONTACT_NON_SOURCE;Poste: Technico-commercial Nord-Ouest H/F (CDI) | Date: 2026-07-15 | Effectif: NC | CA: NC | Salaire: NC | Source: HelloWork | Lien: https://www.hellowork.com/fr-fr/emplois/81301637.html | Contexte: Acteur des solutions solaires photovoltaiques qui structure sa couverture commerciale sur le quart Nord-Ouest.
;;;;DRH / Responsable RH;Developp'Sun;Nord-Ouest France (NC);;HelloWork;SALES,JOB,DRH,NC,CONTACT_2,CONTACT_NON_SOURCE;Poste: Technico-commercial Nord-Ouest H/F (CDI) | Date: 2026-07-15 | Effectif: NC | CA: NC | Salaire: NC | Source: HelloWork | Lien: https://www.hellowork.com/fr-fr/emplois/81301637.html | Contexte: Acteur des solutions solaires photovoltaiques qui structure sa couverture commerciale sur le quart Nord-Ouest.
;;;;Directeur commercial;Alliance Etiquettes;Paris (75);;HelloWork;SALES,JOB,DIRECTEUR_COMMERCIAL,NC,CONTACT_1,CONTACT_NON_SOURCE;Poste: Technico-commercial H/F (CDI) | Date: 2026-07-09 | Effectif: NC | CA: NC | Salaire: NC | Source: HelloWork | Lien: https://www.hellowork.com/fr-fr/emplois/81138736.html | Contexte: Groupe industriel francais d'imprimerie d'etiquettes (vins et spiritueux) constitue par croissance externe - recrutement d'un technico-commercial.
;;;;DRH / Talent Acquisition;Alliance Etiquettes;Paris (75);;HelloWork;SALES,JOB,DRH,NC,CONTACT_2,CONTACT_NON_SOURCE;Poste: Technico-commercial H/F (CDI) | Date: 2026-07-09 | Effectif: NC | CA: NC | Salaire: NC | Source: HelloWork | Lien: https://www.hellowork.com/fr-fr/emplois/81138736.html | Contexte: Groupe industriel francais d'imprimerie d'etiquettes (vins et spiritueux) constitue par croissance externe - recrutement d'un technico-commercial.
;;;;Directeur commercial;Groupe Editor;Tours (37);;HelloWork;SALES,JOB,DIRECTEUR_COMMERCIAL,NC,CONTACT_1,CONTACT_NON_SOURCE;Poste: Commercial B to B H/F (CDI) | Date: 2026-07-21 | Effectif: NC | CA: NC | Salaire: NC | Source: HelloWork | Lien: https://www.hellowork.com/fr-fr/emplois/81529188.html | Contexte: Groupe de l'edition et des articles cadeaux/papeterie qui recrute un commercial B2B - remuneration annoncee 45-75 K EUR.
;;;;DRH / Responsable RH;Groupe Editor;Tours (37);;HelloWork;SALES,JOB,DRH,NC,CONTACT_2,CONTACT_NON_SOURCE;Poste: Commercial B to B H/F (CDI) | Date: 2026-07-21 | Effectif: NC | CA: NC | Salaire: NC | Source: HelloWork | Lien: https://www.hellowork.com/fr-fr/emplois/81529188.html | Contexte: Groupe de l'edition et des articles cadeaux/papeterie qui recrute un commercial B2B - remuneration annoncee 45-75 K EUR.
;;;;Directeur commercial;Groupe ADRE;Merignac (33);;HelloWork;SALES,JOB,DIRECTEUR_COMMERCIAL,NC,CONTACT_1,CONTACT_NON_SOURCE;Poste: Commercial B to B H/F (CDI) | Date: 2026-08-14 | Effectif: NC | CA: NC | Salaire: NC | Source: HelloWork | Lien: https://www.hellowork.com/fr-fr/emplois/82306882.html | Contexte: Groupe girondin (dont l'entite ADRE Eau) qui publie plusieurs postes de commerciaux B2B en CDI sur Merignac et Nantes - signal d'extension de la force de vente.
;;;;DRH / Responsable RH;Groupe ADRE;Merignac (33);;HelloWork;SALES,JOB,DRH,NC,CONTACT_2,CONTACT_NON_SOURCE;Poste: Commercial B to B H/F (CDI) | Date: 2026-08-14 | Effectif: NC | CA: NC | Salaire: NC | Source: HelloWork | Lien: https://www.hellowork.com/fr-fr/emplois/82306882.html | Contexte: Groupe girondin (dont l'entite ADRE Eau) qui publie plusieurs postes de commerciaux B2B en CDI sur Merignac et Nantes - signal d'extension de la force de vente.
;;;;Directeur commercial;Acces Industrie;Gretz-Armainvilliers (77);;HelloWork;SALES,JOB,DIRECTEUR_COMMERCIAL,NC,CONTACT_1,CONTACT_NON_SOURCE;Poste: Technico-commercial H/F (CDI) | Date: 2026-07-20 | Effectif: NC | CA: NC | Salaire: NC | Source: HelloWork | Lien: https://www.hellowork.com/fr-fr/emplois/81483428.html | Contexte: Loueur de materiel d'elevation et de manutention qui recrute des technico-commerciaux sur plusieurs agences (Paris et Gretz-Armainvilliers).
;;;;DRH / Talent Acquisition;Acces Industrie;Gretz-Armainvilliers (77);;HelloWork;SALES,JOB,TALENT_ACQUISITION,NC,CONTACT_2,CONTACT_NON_SOURCE;Poste: Technico-commercial H/F (CDI) | Date: 2026-07-20 | Effectif: NC | CA: NC | Salaire: NC | Source: HelloWork | Lien: https://www.hellowork.com/fr-fr/emplois/81483428.html | Contexte: Loueur de materiel d'elevation et de manutention qui recrute des technico-commerciaux sur plusieurs agences (Paris et Gretz-Armainvilliers).
;;;;Directeur commercial;Groupe Siat;Urmatt (67);;HelloWork;SALES,JOB,DIRECTEUR_COMMERCIAL,NC,CONTACT_1,CONTACT_NON_SOURCE;Poste: Chef de secteur des ventes H/F (CDI) | Date: NC | Effectif: NC | CA: NC | Salaire: NC | Source: HelloWork | Lien: https://www.hellowork.com/fr-fr/emplois/72325172.html | Contexte: Groupe familial alsacien de la filiere bois (scierie et transformation) qui recrute un chef de secteur des ventes sur son site d'Urmatt.
;;;;DRH / Responsable RH;Groupe Siat;Urmatt (67);;HelloWork;SALES,JOB,DRH,NC,CONTACT_2,CONTACT_NON_SOURCE;Poste: Chef de secteur des ventes H/F (CDI) | Date: NC | Effectif: NC | CA: NC | Salaire: NC | Source: HelloWork | Lien: https://www.hellowork.com/fr-fr/emplois/72325172.html | Contexte: Groupe familial alsacien de la filiere bois (scierie et transformation) qui recrute un chef de secteur des ventes sur son site d'Urmatt.
;;;;Directeur general;Villa Beausoleil;France (NC);;HelloWork;SALES,JOB,DG,NC,CONTACT_1,CONTACT_NON_SOURCE;Poste: Directeur commercial et marketing France H/F (CDI) | Date: NC | Effectif: NC | CA: NC | Salaire: NC | Source: HelloWork | Lien: https://www.hellowork.com/fr-fr/emplois/72164740.html | Contexte: Exploitant de residences services seniors qui recrute un directeur commercial et marketing France - poste de structuration de la fonction commerciale.
;;;;DRH / Talent Acquisition;Villa Beausoleil;France (NC);;HelloWork;SALES,JOB,DRH,NC,CONTACT_2,CONTACT_NON_SOURCE;Poste: Directeur commercial et marketing France H/F (CDI) | Date: NC | Effectif: NC | CA: NC | Salaire: NC | Source: HelloWork | Lien: https://www.hellowork.com/fr-fr/emplois/72164740.html | Contexte: Exploitant de residences services seniors qui recrute un directeur commercial et marketing France - poste de structuration de la fonction commerciale.
;;;;Directeur general;Aqualande;Roquefort (40);;LSA;SALES,NEWS,DG,NC,CONTACT_1,CONTACT_NON_SOURCE;Poste: Signal - nomination d'un nouveau directeur general | Date: NC | Effectif: NC | CA: NC | Salaire: NC | Source: LSA | Lien: https://www.lsa-conso.fr/nomination-le-groupe-aqualande-nomme-son-nouveau-directeur-general,466529 | Contexte: Le groupe Aqualande - leader francais de la truite fumee - a nomme un nouveau directeur general (LSA). Changement de direction chez une ETI agroalimentaire des Landes - a qualifier sur les besoins de la fonction commerciale.
;;;;DRH / Responsable RH;Aqualande;Roquefort (40);;LSA;SALES,NEWS,DRH,NC,CONTACT_2,CONTACT_NON_SOURCE;Poste: Signal - nomination d'un nouveau directeur general | Date: NC | Effectif: NC | CA: NC | Salaire: NC | Source: LSA | Lien: https://www.lsa-conso.fr/nomination-le-groupe-aqualande-nomme-son-nouveau-directeur-general,466529 | Contexte: Le groupe Aqualande - leader francais de la truite fumee - a nomme un nouveau directeur general (LSA). Changement de direction chez une ETI agroalimentaire des Landes - a qualifier sur les besoins de la fonction commerciale.
