nom;prenom;email;telephone;poste;entreprise;localisation;linkedin;source;tags;notes
;;;;CEO / Cofondateur;Empowill;Paris (75);;Welcome to the Jungle;SALES_SAAS,JOB,CEO,NC,CONTACT_1,CONTACT_NON_SOURCE;Poste: Customer Success Manager F/H/X | Date: NC | Effectif: NC | CA: NC | Salaire: 45-50 K EUR | Source: Welcome to the Jungle | Lien: https://www.welcometothejungle.com/fr/companies/empowill/jobs/customer-success-manager-paris-f-h-x-cdi_paris_EMPOW_8JJXXpK | Contexte: Editeur SaaS RH (gestion des competences et de la formation). Recrute un Customer Success Manager en CDI a Paris - remuneration annoncee 45 a 50 K EUR - prise de poste au 31/10/2026. Date de publication non verifiable - job board bloque par le proxy.
;;;;Responsable Ressources Humaines;Empowill;Paris (75);;Welcome to the Jungle;SALES_SAAS,JOB,DRH,NC,CONTACT_2,CONTACT_NON_SOURCE;Poste: Customer Success Manager F/H/X | Date: NC | Effectif: NC | CA: NC | Salaire: 45-50 K EUR | Source: Welcome to the Jungle | Lien: https://www.welcometothejungle.com/fr/companies/empowill/jobs/customer-success-manager-paris-f-h-x-cdi_paris_EMPOW_8JJXXpK | Contexte: Editeur SaaS RH (gestion des competences et de la formation). Recrute un Customer Success Manager en CDI a Paris - remuneration annoncee 45 a 50 K EUR - prise de poste au 31/10/2026. Date de publication non verifiable - job board bloque par le proxy.
;;;;Directeur Commercial;Eudonet;Courbevoie (92);;Welcome to the Jungle;SALES_SAAS,JOB,DIRECTEUR_COMMERCIAL,NC,CONTACT_1,CONTACT_NON_SOURCE;Poste: Sales Development Representative (SDR) Middle Market | Date: NC | Effectif: NC | CA: NC | Salaire: NC | Source: Welcome to the Jungle | Lien: https://www.welcometothejungle.com/fr/companies/eudonet-crm/jobs/sales-development-representative-sdr_courbevoie | Contexte: Editeur francais de CRM SaaS adosse a un fonds - structure une equipe d'avant-vente avec un poste de SDR Middle Market en CDI a Courbevoie. Date de publication non verifiable - job board bloque par le proxy.
;;;;Directeur des Ressources Humaines;Eudonet;Courbevoie (92);;Welcome to the Jungle;SALES_SAAS,JOB,DRH,NC,CONTACT_2,CONTACT_NON_SOURCE;Poste: Sales Development Representative (SDR) Middle Market | Date: NC | Effectif: NC | CA: NC | Salaire: NC | Source: Welcome to the Jungle | Lien: https://www.welcometothejungle.com/fr/companies/eudonet-crm/jobs/sales-development-representative-sdr_courbevoie | Contexte: Editeur francais de CRM SaaS adosse a un fonds - structure une equipe d'avant-vente avec un poste de SDR Middle Market en CDI a Courbevoie. Date de publication non verifiable - job board bloque par le proxy.
;;;;Head of Sales;Skillup;Paris (75);;Welcome to the Jungle;SALES_SAAS,JOB,HEAD_OF_SALES,NC,CONTACT_1,CONTACT_NON_SOURCE;Poste: Sales Development Representative (SDR) H/F | Date: NC | Effectif: NC | CA: NC | Salaire: NC | Source: Welcome to the Jungle | Lien: https://www.welcometothejungle.com/fr/companies/skillup-co/jobs/sales-development-representative-sdr-h-f_paris | Contexte: Editeur SaaS de talent management (gestion des parcours professionnels pour les equipes RH). Recrute un SDR en CDI a Paris pour alimenter le pipeline commercial. Date de publication non verifiable - job board bloque par le proxy.
;;;;Talent Acquisition Manager;Skillup;Paris (75);;Welcome to the Jungle;SALES_SAAS,JOB,TALENT_ACQUISITION,NC,CONTACT_2,CONTACT_NON_SOURCE;Poste: Sales Development Representative (SDR) H/F | Date: NC | Effectif: NC | CA: NC | Salaire: NC | Source: Welcome to the Jungle | Lien: https://www.welcometothejungle.com/fr/companies/skillup-co/jobs/sales-development-representative-sdr-h-f_paris | Contexte: Editeur SaaS de talent management (gestion des parcours professionnels pour les equipes RH). Recrute un SDR en CDI a Paris pour alimenter le pipeline commercial. Date de publication non verifiable - job board bloque par le proxy.
;;;;Head of Sales B2B;KaraFun Group;Lille (59);;Welcome to the Jungle;SALES_SAAS,JOB,HEAD_OF_SALES,NC,CONTACT_1,CONTACT_NON_SOURCE;Poste: Business Developer B2B - SaaS & Divertissement | Date: NC | Effectif: NC | CA: NC | Salaire: NC | Source: Welcome to the Jungle | Lien: https://www.welcometothejungle.com/fr/companies/karafun-group/jobs/business-developer-b2b-saas-divertissement-cdi | Contexte: Editeur logiciel francais (offre SaaS B2B a destination des lieux de divertissement). Recrute un Business Developer B2B en CDI en teletravail total. Date de publication non verifiable - job board bloque par le proxy.
;;;;Responsable Ressources Humaines;KaraFun Group;Lille (59);;Welcome to the Jungle;SALES_SAAS,JOB,DRH,NC,CONTACT_2,CONTACT_NON_SOURCE;Poste: Business Developer B2B - SaaS & Divertissement | Date: NC | Effectif: NC | CA: NC | Salaire: NC | Source: Welcome to the Jungle | Lien: https://www.welcometothejungle.com/fr/companies/karafun-group/jobs/business-developer-b2b-saas-divertissement-cdi | Contexte: Editeur logiciel francais (offre SaaS B2B a destination des lieux de divertissement). Recrute un Business Developer B2B en CDI en teletravail total. Date de publication non verifiable - job board bloque par le proxy.
;;;;Head of Sales;Welcome to the Jungle;Paris (75);;Welcome to the Jungle;SALES_SAAS,JOB,HEAD_OF_SALES,NC,CONTACT_1,CONTACT_NON_SOURCE;Poste: Junior Account Executive / Sales Executive B2B | Date: NC | Effectif: NC | CA: NC | Salaire: NC | Source: Welcome to the Jungle | Lien: https://www.welcometothejungle.com/fr/companies/wttj/jobs/junior-account-executive_paris_WTTJ_R7bGw8d | Contexte: Editeur de la plateforme SaaS de marque employeur et de recrutement. Recrute un Junior Account Executive en CDI a Paris pour developper l'ecosysteme produits aupres des PME francaises. Date de publication non verifiable - job board bloque par le proxy.
;;;;Talent Acquisition Manager;Welcome to the Jungle;Paris (75);;Welcome to the Jungle;SALES_SAAS,JOB,TALENT_ACQUISITION,NC,CONTACT_2,CONTACT_NON_SOURCE;Poste: Junior Account Executive / Sales Executive B2B | Date: NC | Effectif: NC | CA: NC | Salaire: NC | Source: Welcome to the Jungle | Lien: https://www.welcometothejungle.com/fr/companies/wttj/jobs/junior-account-executive_paris_WTTJ_R7bGw8d | Contexte: Editeur de la plateforme SaaS de marque employeur et de recrutement. Recrute un Junior Account Executive en CDI a Paris pour developper l'ecosysteme produits aupres des PME francaises. Date de publication non verifiable - job board bloque par le proxy.
;;;;CEO / Directeur General;Oxalys;La Garenne-Colombes (92);;CFNEWS / ChannelNews;SALES_SAAS,NEWS,CEO,NC,CONTACT_1,CONTACT_NON_SOURCE;Poste: NC | Date: 2026-09-08 | Effectif: NC | CA: NC | Salaire: NC | Source: CFNEWS et ChannelNews | Lien: https://www.cfnews.net/L-actualite/International/Operations/Build-up-International/Oxalys-rachete-par-un-homologue-allemand-729702 | Fonds: Main Capital Partners (via cisbox) | Montant: NC | Contexte: Operation PE annoncee le 08/09/2026 - cisbox (groupe Office of the CFO soutenu par Main Capital Partners) prend une participation majoritaire dans l'editeur SaaS Source-to-Pay Oxalys. Troisieme build-up de cisbox depuis son adossement a Main Capital. Sortie de Societe Generale Capital Partenaires. Oxalys conserve son organisation en France et vise l'acceleration commerciale europeenne.
;;;;Directeur des Ressources Humaines;Oxalys;La Garenne-Colombes (92);;CFNEWS / ChannelNews;SALES_SAAS,NEWS,DRH,NC,CONTACT_2,CONTACT_NON_SOURCE;Poste: NC | Date: 2026-09-08 | Effectif: NC | CA: NC | Salaire: NC | Source: CFNEWS et ChannelNews | Lien: https://www.cfnews.net/L-actualite/International/Operations/Build-up-International/Oxalys-rachete-par-un-homologue-allemand-729702 | Fonds: Main Capital Partners (via cisbox) | Montant: NC | Contexte: Operation PE annoncee le 08/09/2026 - cisbox (groupe Office of the CFO soutenu par Main Capital Partners) prend une participation majoritaire dans l'editeur SaaS Source-to-Pay Oxalys. Troisieme build-up de cisbox depuis son adossement a Main Capital. Sortie de Societe Generale Capital Partenaires. Oxalys conserve son organisation en France et vise l'acceleration commerciale europeenne.
