nom;prenom;email;telephone;poste;entreprise;localisation;linkedin;source;tags;notes
;;;;Responsable du pole Consolidation;Talenz Alteis;Caen (14);;France Travail;FINANCE,JOB,HIRING_MANAGER,NC,CONTACT_1,CONTACT_NON_SOURCE;Poste: Consolideur confirme H/F (CDI 35h) | Date: NC (3 republications France Travail reperees sur 2026 - derniere ref. 205YQRW) | Effectif: NC au niveau cabinet - equipe consolidation de 6 personnes (confirme annonce) | CA: NC | Salaire: 33 000 a 40 000 EUR bruts/an sur 12 mois + primes | Source: France Travail | Lien: https://candidat.francetravail.fr/offres/recherche/detail/205YQRW | Contexte: Cabinet independant normand fonde il y a plus de 50 ans, membre du reseau Talenz. Recrutement en remplacement au sein d'une equipe consolidation de 6 personnes. Perimetre French GAAP et IFRS, portefeuille de groupes PME/ETI, encadrement de juniors. Offre republiee plusieurs fois = poste difficile a pourvoir.
;;;;Responsable RH;Talenz Alteis;Caen (14);;France Travail;FINANCE,JOB,DRH,NC,CONTACT_2,CONTACT_NON_SOURCE;Poste: Consolideur confirme H/F (CDI 35h) | Date: NC (3 republications France Travail reperees sur 2026 - derniere ref. 205YQRW) | Effectif: NC au niveau cabinet - equipe consolidation de 6 personnes (confirme annonce) | CA: NC | Salaire: 33 000 a 40 000 EUR bruts/an sur 12 mois + primes | Source: France Travail | Lien: https://candidat.francetravail.fr/offres/recherche/detail/205YQRW | Contexte: Cabinet independant normand fonde il y a plus de 50 ans, membre du reseau Talenz. Recrutement en remplacement au sein d'une equipe consolidation de 6 personnes. Perimetre French GAAP et IFRS, portefeuille de groupes PME/ETI, encadrement de juniors. Offre republiee plusieurs fois = poste difficile a pourvoir.
;;;;Expert-comptable associe;Novances;Villefranche-sur-Saone (69);;Site carriere Novances / LinkedIn;FINANCE,JOB,HIRING_MANAGER,NC,CONTACT_1,CONTACT_NON_SOURCE;Poste: Chef de mission confirme H/F | Date: NC (annonce active au 2026-09-21) | Effectif: NC (groupe multi-sites Auvergne-Rhone-Alpes) | CA: NC | Salaire: NC | Source: Site carriere Novances / LinkedIn | Lien: https://groupe.novances.fr/nous-rejoindre/ | Contexte: Groupe de conseil et d'expertise comptable independant en expansion en Auvergne-Rhone-Alpes. Deux besoins simultanes confirmes: chef de mission confirme a Villefranche-sur-Saone (69) et collaborateur comptable a Saint-Maurice-l'Exil (38). Signal de tension sur la production comptable multi-sites.
;;;;Responsable RH;Novances;Villefranche-sur-Saone (69);;Site carriere Novances / LinkedIn;FINANCE,JOB,DRH,NC,CONTACT_2,CONTACT_NON_SOURCE;Poste: Chef de mission confirme H/F | Date: NC (annonce active au 2026-09-21) | Effectif: NC (groupe multi-sites Auvergne-Rhone-Alpes) | CA: NC | Salaire: NC | Source: Site carriere Novances / LinkedIn | Lien: https://groupe.novances.fr/nous-rejoindre/ | Contexte: Groupe de conseil et d'expertise comptable independant en expansion en Auvergne-Rhone-Alpes. Deux besoins simultanes confirmes: chef de mission confirme a Villefranche-sur-Saone (69) et collaborateur comptable a Saint-Maurice-l'Exil (38). Signal de tension sur la production comptable multi-sites.
;;;;Expert-comptable associe - bureau de Fontenay-le-Comte;Groupe Y Nexia;Fontenay-le-Comte (85);;WIZBII;FINANCE,JOB,HIRING_MANAGER,NC,CONTACT_1,CONTACT_NON_SOURCE;Poste: Chef de mission en expertise comptable F/H | Date: NC (annonce active au 2026-09-21) | Effectif: 30 personnes sur le bureau de Fontenay-le-Comte (confirme annonce) - effectif groupe NC | CA: NC | Salaire: NC | Source: WIZBII | Lien: https://www.wizbii.com/company/groupe-y-services/job/chef-de-mission-en-expertise-comptable-f-h | Contexte: Cabinet regional independant d'audit, conseil et expertise comptable, membre du reseau Nexia International, pres de 60 ans d'anciennete, implante en Vendee/Poitou-Charentes. Renfort du bureau de Fontenay-le-Comte (30 personnes).
;;;;Responsable RH;Groupe Y Nexia;Fontenay-le-Comte (85);;WIZBII;FINANCE,JOB,DRH,NC,CONTACT_2,CONTACT_NON_SOURCE;Poste: Chef de mission en expertise comptable F/H | Date: NC (annonce active au 2026-09-21) | Effectif: 30 personnes sur le bureau de Fontenay-le-Comte (confirme annonce) - effectif groupe NC | CA: NC | Salaire: NC | Source: WIZBII | Lien: https://www.wizbii.com/company/groupe-y-services/job/chef-de-mission-en-expertise-comptable-f-h | Contexte: Cabinet regional independant d'audit, conseil et expertise comptable, membre du reseau Nexia International, pres de 60 ans d'anciennete, implante en Vendee/Poitou-Charentes. Renfort du bureau de Fontenay-le-Comte (30 personnes).
;;;;Expert-comptable / Commissaire aux comptes associe;C2C Conseils;Marseille (13);;HappyCab;FINANCE,JOB,FONDATEUR,NC,CONTACT_1,CONTACT_NON_SOURCE;Poste: Auditeur comptable et financier senior H/F | Date: NC (annonce active au 2026-09-21) | Effectif: NC (cabinet multi-bureaux, structure CAC) | CA: NC | Salaire: NC | Source: HappyCab | Lien: https://happycab.fr/entreprise/c2c-conseils/offre-emploi/auditeur-comptable-et-financier-senior-h-f-618 | Contexte: Cabinet independant de commissariat aux comptes et d'expertise comptable recrutant un auditeur senior pour son bureau de Marseille. Une seconde annonce Collaborateur comptable est ouverte sur le meme cabinet - croissance d'equipe sur deux pales.
;;;;Responsable RH;C2C Conseils;Marseille (13);;HappyCab;FINANCE,JOB,DRH,NC,CONTACT_2,CONTACT_NON_SOURCE;Poste: Auditeur comptable et financier senior H/F | Date: NC (annonce active au 2026-09-21) | Effectif: NC (cabinet multi-bureaux, structure CAC) | CA: NC | Salaire: NC | Source: HappyCab | Lien: https://happycab.fr/entreprise/c2c-conseils/offre-emploi/auditeur-comptable-et-financier-senior-h-f-618 | Contexte: Cabinet independant de commissariat aux comptes et d'expertise comptable recrutant un auditeur senior pour son bureau de Marseille. Une seconde annonce Collaborateur comptable est ouverte sur le meme cabinet - croissance d'equipe sur deux pales.
;;;;Expert-comptable associe;IDEC;Clichy (92);;HappyCab;FINANCE,JOB,HIRING_MANAGER,NC,CONTACT_1,CONTACT_NON_SOURCE;Poste: Chef de mission comptable H/F | Date: NC (annonce active au 2026-09-21) | Effectif: NC - equipe encadree de 6 a 8 collaborateurs (confirme annonce) | CA: NC | Salaire: NC | Source: HappyCab | Lien: https://happycab.fr/entreprise/idec/offre-emploi/chef-de-mission-comptable-847 | Contexte: Cabinet d'expertise comptable independant des Hauts-de-Seine. Poste de manager encadrant une equipe de 6 a 8 collaborateurs comptables, en interface directe avec les associes du cabinet. Creation ou remplacement d'un niveau d'encadrement intermediaire.
;;;;Responsable RH;IDEC;Clichy (92);;HappyCab;FINANCE,JOB,DRH,NC,CONTACT_2,CONTACT_NON_SOURCE;Poste: Chef de mission comptable H/F | Date: NC (annonce active au 2026-09-21) | Effectif: NC - equipe encadree de 6 a 8 collaborateurs (confirme annonce) | CA: NC | Salaire: NC | Source: HappyCab | Lien: https://happycab.fr/entreprise/idec/offre-emploi/chef-de-mission-comptable-847 | Contexte: Cabinet d'expertise comptable independant des Hauts-de-Seine. Poste de manager encadrant une equipe de 6 a 8 collaborateurs comptables, en interface directe avec les associes du cabinet. Creation ou remplacement d'un niveau d'encadrement intermediaire.
;;;;Expert-comptable associe fondateur;Ythak;Lyon (69);;HappyCab;FINANCE,JOB,FONDATEUR,NC,CONTACT_1,CONTACT_NON_SOURCE;Poste: Chef de mission Expertise-Comptable F/H | Date: NC (annonce active au 2026-09-21) | Effectif: NC | CA: NC | Salaire: 26 000 a 38 000 EUR bruts/an | Source: HappyCab | Lien: https://happycab.fr/entreprise/ythak/offre-emploi/chef-de-mission-expertise-comptable-f-h-rQvxGJX6_ | Contexte: Cabinet d'expertise comptable independant lyonnais recrutant un chef de mission expertise comptable en CDI. Fourchette salariale 26-38 KEUR annoncee. Cible a confirmer sur l'effectif avant approche.
;;;;Responsable RH;Ythak;Lyon (69);;HappyCab;FINANCE,JOB,DRH,NC,CONTACT_2,CONTACT_NON_SOURCE;Poste: Chef de mission Expertise-Comptable F/H | Date: NC (annonce active au 2026-09-21) | Effectif: NC | CA: NC | Salaire: 26 000 a 38 000 EUR bruts/an | Source: HappyCab | Lien: https://happycab.fr/entreprise/ythak/offre-emploi/chef-de-mission-expertise-comptable-f-h-rQvxGJX6_ | Contexte: Cabinet d'expertise comptable independant lyonnais recrutant un chef de mission expertise comptable en CDI. Fourchette salariale 26-38 KEUR annoncee. Cible a confirmer sur l'effectif avant approche.
;;;;Directeur Administratif et Financier;Itancia;La Jubaudiere (49);;Site carriere Itancia;FINANCE,JOB,DAF,250-500,CONTACT_1,CONTACT_NON_SOURCE;Poste: Credit Manager H/F | Date: 2026-09-02 | Effectif: NC (estime 250-500, ETI independante) | CA: NC | Salaire: NC | Source: Site carriere Itancia | Lien: https://itancia.com/jobs/credit-manager-h-f/ | Contexte: Itancia (distribution et reconditionnement d'equipements telecom/IT, siege La Jubaudiere 49) recrute un Credit Manager en CDI pour piloter une equipe de 9 personnes repartie entre le site de La Jubaudiere (7 gestionnaires comptes clients) et la filiale marocaine. Structuration du risque client sur un perimetre international.
;;;;Directeur des Ressources Humaines;Itancia;La Jubaudiere (49);;Site carriere Itancia;FINANCE,JOB,DRH,250-500,CONTACT_2,CONTACT_NON_SOURCE;Poste: Credit Manager H/F | Date: 2026-09-02 | Effectif: NC (estime 250-500, ETI independante) | CA: NC | Salaire: NC | Source: Site carriere Itancia | Lien: https://itancia.com/jobs/credit-manager-h-f/ | Contexte: Itancia (distribution et reconditionnement d'equipements telecom/IT, siege La Jubaudiere 49) recrute un Credit Manager en CDI pour piloter une equipe de 9 personnes repartie entre le site de La Jubaudiere (7 gestionnaires comptes clients) et la filiale marocaine. Structuration du risque client sur un perimetre international.
;;;;Responsable Paie;Habitat & Humanisme Soin;Caluire-et-Cuire (69);;Taleez;FINANCE,JOB,HIRING_MANAGER,500-2000,CONTACT_1,CONTACT_NON_SOURCE;Poste: Gestionnaire de paie H/F | Date: NC (annonce active septembre 2026) | Effectif: NC (estime 500-2000, reseau d'etablissements medico-sociaux) | CA: NC | Salaire: 30-33 K EUR | Source: Taleez + France Travail (ref 212NGDR) | Lien: https://taleez.com/apply/gestionnaire-de-paie-h-f-caluire-et-cuire-habitat-humanisme-soin-cdi | Contexte: Habitat & Humanisme Soin (branche sante/medico-sociale du mouvement Habitat et Humanisme) recrute un gestionnaire de paie en CDI au siege de Caluire-et-Cuire, rattache au Responsable paie, sur l'integralite du processus de paie. Offre confirmee par deux sources independantes (Taleez et France Travail).
;;;;Directeur des Ressources Humaines;Habitat & Humanisme Soin;Caluire-et-Cuire (69);;Taleez;FINANCE,JOB,DRH,500-2000,CONTACT_2,CONTACT_NON_SOURCE;Poste: Gestionnaire de paie H/F | Date: NC (annonce active septembre 2026) | Effectif: NC (estime 500-2000, reseau d'etablissements medico-sociaux) | CA: NC | Salaire: 30-33 K EUR | Source: Taleez + France Travail (ref 212NGDR) | Lien: https://taleez.com/apply/gestionnaire-de-paie-h-f-caluire-et-cuire-habitat-humanisme-soin-cdi | Contexte: Habitat & Humanisme Soin (branche sante/medico-sociale du mouvement Habitat et Humanisme) recrute un gestionnaire de paie en CDI au siege de Caluire-et-Cuire, rattache au Responsable paie, sur l'integralite du processus de paie. Offre confirmee par deux sources independantes (Taleez et France Travail).
;;;;Directeur Administratif et Financier;M+ Materiaux;Claira (66);;Taleez;FINANCE,JOB,DAF,250-500,CONTACT_1,CONTACT_NON_SOURCE;Poste: Gestionnaire de Paie F/H | Date: NC (annonce active septembre 2026) | Effectif: NC (estime 250-500, distributeur regional independant de materiaux) | CA: NC | Salaire: NC | Source: Taleez | Lien: https://taleez.com/apply/gestionnaire-de-paie-f-h-claira-m-materiaux-cdi | Contexte: M+ Materiaux (negoce de materiaux de construction, siege a Claira dans les Pyrenees-Orientales) recrute un gestionnaire de paie en CDI rattache au Responsable Paie. Structure multi-sites : volume de paie interne en croissance.
;;;;Directeur des Ressources Humaines;M+ Materiaux;Claira (66);;Taleez;FINANCE,JOB,DRH,250-500,CONTACT_2,CONTACT_NON_SOURCE;Poste: Gestionnaire de Paie F/H | Date: NC (annonce active septembre 2026) | Effectif: NC (estime 250-500, distributeur regional independant de materiaux) | CA: NC | Salaire: NC | Source: Taleez | Lien: https://taleez.com/apply/gestionnaire-de-paie-f-h-claira-m-materiaux-cdi | Contexte: M+ Materiaux (negoce de materiaux de construction, siege a Claira dans les Pyrenees-Orientales) recrute un gestionnaire de paie en CDI rattache au Responsable Paie. Structure multi-sites : volume de paie interne en croissance.
;;;;Dirigeant / Fondateur;ActiPaie;Flers (61);;France Travail;FINANCE,JOB,FONDATEUR,5-50,CONTACT_1,CONTACT_NON_SOURCE;Poste: Gestionnaire de paie H/F | Date: 2026-09-14 environ (annonce publiee il y a environ une semaine) | Effectif: NC (cabinet de gestion de paie externalisee) | CA: NC | Salaire: NC | Source: France Travail (ref 208JSJP) | Lien: https://candidat.francetravail.fr/offres/recherche/detail/208JSJP | Contexte: ActiPaie recrute un futur gestionnaire de paie en CDI a Flers (61) avec prise de poste au 1er septembre 2026 : gestion complete d'un portefeuille clients (paie, soldes de tout compte, suivi administratif, conseil social). Croissance du portefeuille = besoin recurrent de profils paie.
;;;;Responsable Administratif et Financier;ActiPaie;Flers (61);;France Travail;FINANCE,JOB,RAF,5-50,CONTACT_2,CONTACT_NON_SOURCE;Poste: Gestionnaire de paie H/F | Date: 2026-09-14 environ (annonce publiee il y a environ une semaine) | Effectif: NC (cabinet de gestion de paie externalisee) | CA: NC | Salaire: NC | Source: France Travail (ref 208JSJP) | Lien: https://candidat.francetravail.fr/offres/recherche/detail/208JSJP | Contexte: ActiPaie recrute un futur gestionnaire de paie en CDI a Flers (61) avec prise de poste au 1er septembre 2026 : gestion complete d'un portefeuille clients (paie, soldes de tout compte, suivi administratif, conseil social). Croissance du portefeuille = besoin recurrent de profils paie.
Piron;Christophe;;;Directeur Financier (CFO);EVS Broadcast Equipment;Liege (BE);;Daf-Mag.fr;FINANCE,NEWS,CFO,500-2000,CONTACT_1;Poste: Directeur Financier (CFO) nouvellement nomme | Date: 2026-09 (jour precis NC) | Effectif: NC (estime 500-2000) | CA: NC | Salaire: NC | Source: Daf-Mag.fr | Lien: https://www.daf-mag.fr/diaporamas/nominations-ces-daf-reperes-ce-vendredi-11-septembre | Contexte: Christophe Piron est nomme directeur financier d'EVS en septembre 2026 apres avoir assure l'interim du poste depuis mai 2026. Quatre mois d'interim a la direction financiere = signal de sous-effectif et de rattrapage a prevoir sur l'equipe finance. A confirmer : identification exacte de l'entite (EVS Broadcast Equipment, Liege).
;;;;Directeur des Ressources Humaines;EVS Broadcast Equipment;Liege (BE);;Daf-Mag.fr;FINANCE,NEWS,DRH,500-2000,CONTACT_2,CONTACT_NON_SOURCE;Poste: Directeur Financier (CFO) nouvellement nomme | Date: 2026-09 (jour precis NC) | Effectif: NC (estime 500-2000) | CA: NC | Salaire: NC | Source: Daf-Mag.fr | Lien: https://www.daf-mag.fr/diaporamas/nominations-ces-daf-reperes-ce-vendredi-11-septembre | Contexte: Christophe Piron est nomme directeur financier d'EVS en septembre 2026 apres avoir assure l'interim du poste depuis mai 2026. Quatre mois d'interim a la direction financiere = signal de sous-effectif et de rattrapage a prevoir sur l'equipe finance. A confirmer : identification exacte de l'entite (EVS Broadcast Equipment, Liege).
