nom;prenom;email;telephone;poste;entreprise;localisation;linkedin;source;tags;notes
;;;;Talent Acquisition Manager;AssessFirst;Lyon (69);;Welcome to the Jungle;SALES_SAAS,JOB,TALENT_ACQUISITION,50-500,CONTACT_2,CONTACT_NON_SOURCE;Poste: Customer Success Manager | Date: NC | Effectif: NC (scale-up SaaS) | CA: NC | Salaire: NC | Source: Welcome to the Jungle | Lien: https://www.welcometothejungle.com/fr/companies/assessfirst/jobs/customer-success-manager_paris_ASSES_M4x97o8 | Contexte: Editeur SaaS de solutions d'évaluation prédictive pour le recrutement (assessment) | recrute un CSM avec 2+ ans d'expérience en Customer Success/Account Management en environnement SaaS B2B.
;;;;CRO;Padam Mobility;Paris (75);;Welcome to the Jungle;SALES_SAAS,JOB,CRO,50-500,CONTACT_1,CONTACT_NON_SOURCE;Poste: Customer Success Manager SaaS B2B | Date: NC | Effectif: NC (scale-up SaaS) | CA: NC | Salaire: NC | Source: Welcome to the Jungle | Lien: https://www.welcometothejungle.com/fr/companies/padam/jobs/customer-success-manager-saas-b2b_paris | Contexte: Editeur français de SaaS de Transport-as-a-Service (transport à la demande) pour les autorités organisatrices de mobilité | recrute un CSM pour accompagner ses clients B2B/B2G.
;;;;Talent Acquisition Manager;Padam Mobility;Paris (75);;Welcome to the Jungle;SALES_SAAS,JOB,TALENT_ACQUISITION,50-500,CONTACT_2,CONTACT_NON_SOURCE;Poste: Customer Success Manager SaaS B2B | Date: NC | Effectif: NC (scale-up SaaS) | CA: NC | Salaire: NC | Source: Welcome to the Jungle | Lien: https://www.welcometothejungle.com/fr/companies/padam/jobs/customer-success-manager-saas-b2b_paris | Contexte: Editeur français de SaaS de Transport-as-a-Service (transport à la demande) pour les autorités organisatrices de mobilité | recrute un CSM pour accompagner ses clients B2B/B2G.
;;;;Head of Sales;KatchMe;Paris (75);;Welcome to the Jungle;SALES_SAAS,JOB,HEAD_OF_SALES,5-50,CONTACT_1,CONTACT_NON_SOURCE;Poste: Account Executive - SaaS R&D | Date: NC | Effectif: NC (startup SaaS) | CA: NC | Salaire: NC | Source: Welcome to the Jungle | Lien: https://www.welcometothejungle.com/fr/companies/katchme/jobs/account-executive-saas-r-d_paris | Contexte: Startup française SaaS (fondée en 2019) de gestion de l'intelligence scientifique pour les équipes R&D/innovation | recrute un Account Executive pour son développement commercial.
;;;;DRH;KatchMe;Paris (75);;Welcome to the Jungle;SALES_SAAS,JOB,DRH,5-50,CONTACT_2,CONTACT_NON_SOURCE;Poste: Account Executive - SaaS R&D | Date: NC | Effectif: NC (startup SaaS) | CA: NC | Salaire: NC | Source: Welcome to the Jungle | Lien: https://www.welcometothejungle.com/fr/companies/katchme/jobs/account-executive-saas-r-d_paris | Contexte: Startup française SaaS (fondée en 2019) de gestion de l'intelligence scientifique pour les équipes R&D/innovation | recrute un Account Executive pour son développement commercial.
;;;;CEO / Fondateur;Locomotive;Paris (75);;Welcome to the Jungle;SALES_SAAS,JOB,CEO,5-50,CONTACT_1,CONTACT_NON_SOURCE;Poste: Head of Sales | Date: NC | Effectif: NC (startup SaaS) | CA: NC | Salaire: NC | Source: Welcome to the Jungle | Lien: https://www.welcometothejungle.com/fr/companies/locomotive-fr/jobs/head-of-sales_paris | Contexte: Editeur français de plateforme CRM SaaS (lancée en 2020) | recrute un Head of Sales pour structurer sa fonction commerciale.
;;;;DRH;Locomotive;Paris (75);;Welcome to the Jungle;SALES_SAAS,JOB,DRH,5-50,CONTACT_2,CONTACT_NON_SOURCE;Poste: Head of Sales | Date: NC | Effectif: NC (startup SaaS) | CA: NC | Salaire: NC | Source: Welcome to the Jungle | Lien: https://www.welcometothejungle.com/fr/companies/locomotive-fr/jobs/head-of-sales_paris | Contexte: Editeur français de plateforme CRM SaaS (lancée en 2020) | recrute un Head of Sales pour structurer sa fonction commerciale.
;;;;CEO / Fondateur;Novalend Tech Solutions;Puteaux (92);;Welcome to the Jungle;SALES_SAAS,JOB,CEO,5-50,CONTACT_1,CONTACT_NON_SOURCE;Poste: Customer Success Manager (H/F) - Solutions SaaS Leasing B2B | Date: NC | Effectif: NC (startup SaaS) | CA: NC | Salaire: NC | Source: Welcome to the Jungle | Lien: https://www.welcometothejungle.com/fr/companies/novalend-fr/jobs/customer-success-manager-h-f-solutions-saas-leasing-b2b_puteaux_NTS_031Xk7K | Contexte: Editeur SaaS de solutions de leasing/financement B2B | recrute un Customer Success Manager pour accompagner ses clients entreprises.
;;;;DRH;Novalend Tech Solutions;Puteaux (92);;Welcome to the Jungle;SALES_SAAS,JOB,DRH,5-50,CONTACT_2,CONTACT_NON_SOURCE;Poste: Customer Success Manager (H/F) - Solutions SaaS Leasing B2B | Date: NC | Effectif: NC (startup SaaS) | CA: NC | Salaire: NC | Source: Welcome to the Jungle | Lien: https://www.welcometothejungle.com/fr/companies/novalend-fr/jobs/customer-success-manager-h-f-solutions-saas-leasing-b2b_puteaux_NTS_031Xk7K | Contexte: Editeur SaaS de solutions de leasing/financement B2B | recrute un Customer Success Manager pour accompagner ses clients entreprises.
;;;;CEO / Fondateur;Windoo;Paris (75);;Welcome to the Jungle;SALES_SAAS,JOB,CEO,5-50,CONTACT_1,CONTACT_NON_SOURCE;Poste: Customer Success Manager - SaaS, Formation, QVCT & RSE (H/F) | Date: NC | Effectif: NC (startup SaaS) | CA: NC | Salaire: NC | Source: Welcome to the Jungle | Lien: https://www.welcometothejungle.com/fr/companies/windoo/jobs/cdi-customer-success-manager-saas-formation-qvct-rse-h-f_paris | Contexte: Editeur SaaS dédié à la formation, la QVCT (qualité de vie au travail) et la RSE en entreprise | recrute un Customer Success Manager.
;;;;DRH;Windoo;Paris (75);;Welcome to the Jungle;SALES_SAAS,JOB,DRH,5-50,CONTACT_2,CONTACT_NON_SOURCE;Poste: Customer Success Manager - SaaS, Formation, QVCT & RSE (H/F) | Date: NC | Effectif: NC (startup SaaS) | CA: NC | Salaire: NC | Source: Welcome to the Jungle | Lien: https://www.welcometothejungle.com/fr/companies/windoo/jobs/cdi-customer-success-manager-saas-formation-qvct-rse-h-f_paris | Contexte: Editeur SaaS dédié à la formation, la QVCT (qualité de vie au travail) et la RSE en entreprise | recrute un Customer Success Manager.
;;;;Head of Sales;Zei;Paris (75);;Welcome to the Jungle;SALES_SAAS,JOB,HEAD_OF_SALES,5-50,CONTACT_1,CONTACT_NON_SOURCE;Poste: Account Executive - SaaS B2B ESG/RSE | Date: NC | Effectif: NC (startup SaaS) | CA: NC | Salaire: NC | Source: Welcome to the Jungle | Lien: https://www.welcometothejungle.com/fr/companies/zei/jobs/commercial-saas-b2b_paris | Contexte: Editeur SaaS dédié au pilotage de la stratégie ESG/RSE des entreprises | recrute un Account Executive B2B pour son développement commercial.
;;;;DRH;Zei;Paris (75);;Welcome to the Jungle;SALES_SAAS,JOB,DRH,5-50,CONTACT_2,CONTACT_NON_SOURCE;Poste: Account Executive - SaaS B2B ESG/RSE | Date: NC | Effectif: NC (startup SaaS) | CA: NC | Salaire: NC | Source: Welcome to the Jungle | Lien: https://www.welcometothejungle.com/fr/companies/zei/jobs/commercial-saas-b2b_paris | Contexte: Editeur SaaS dédié au pilotage de la stratégie ESG/RSE des entreprises | recrute un Account Executive B2B pour son développement commercial.
;;;;CEO / Fondateur;Instant System;Grenoble (38);;Bpifrance (communiqué de presse);SALES_SAAS,NEWS,CEO,50-500,CONTACT_1,CONTACT_NON_SOURCE;Poste: Signal PE : prise de participation majoritaire | Date: 2026-08-26 | Effectif: 120+ salariés (Bpifrance/presse) | CA: NC | Salaire: NC | Source: Bpifrance (communiqué de presse) | Lien: https://presse.bpifrance.fr/meanings-capital-partners-mene-une-prise-de-participation-majoritaire-au-capital-dinstant-system-entreprise-de-premier-plan-du-modele-maas-aux-cotes-de-bpifrance/?lang=fra | Contexte: Editeur européen de logiciels SaaS en marque blanche pour le Mobility-as-a-Service (MaaS), destiné aux autorités organisatrices et opérateurs de transport public. | Fonds: Meanings Capital Partners (fonds MPEG) aux côtés de Bpifrance | Montant: NC (participation majoritaire, montant non communiqué)
;;;;DRH;Instant System;Grenoble (38);;Bpifrance (communiqué de presse);SALES_SAAS,NEWS,DRH,50-500,CONTACT_2,CONTACT_NON_SOURCE;Poste: Signal PE : prise de participation majoritaire | Date: 2026-08-26 | Effectif: 120+ salariés (Bpifrance/presse) | CA: NC | Salaire: NC | Source: Bpifrance (communiqué de presse) | Lien: https://presse.bpifrance.fr/meanings-capital-partners-mene-une-prise-de-participation-majoritaire-au-capital-dinstant-system-entreprise-de-premier-plan-du-modele-maas-aux-cotes-de-bpifrance/?lang=fra | Contexte: Editeur européen de logiciels SaaS en marque blanche pour le Mobility-as-a-Service (MaaS), destiné aux autorités organisatrices et opérateurs de transport public. | Fonds: Meanings Capital Partners (fonds MPEG) aux côtés de Bpifrance | Montant: NC (participation majoritaire, montant non communiqué)
;;;;CEO / Directeur Général;Arche MC2;Aix-en-Provence (13);;Ardian / Goodwin (communiqués de presse);SALES_SAAS,NEWS,DG,500-2000,CONTACT_1,CONTACT_NON_SOURCE;"Poste: Signal PE : build-up / financement unitranche (continuation vehicle) | Date: 2026-07-30 | Effectif: 250 à 540 salariés selon les sources (Pappers/LinkedIn) | CA: NC | Salaire: NC | Source: Ardian / Goodwin (communiqués de presse) | Lien: https://www.goodwinlaw.com/en/news-and-events/news/2026/08/announcements-pif-goodwin-advises-activa-final-closing-single-asset-continuation-vehicle | Contexte: Leader français de l'édition de logiciels SaaS pour le secteur médico-social/santé à domicile | closing d'un continuation vehicle de 125 M€ (dette unitranche Ardian) pour financer le plan de développement et la stratégie de build-up, France et international. Date de closing (30/07) légèrement antérieure à la fenêtre stricte des 30 jours ; conservée car opération significative et bien documentée. | Fonds: Montefiore Investment & Activa (actionnaires) / Ardian (financement unitranche) | Montant: 125 M€ (continuation vehicle)"
;;;;DRH;Arche MC2;Aix-en-Provence (13);;Ardian / Goodwin (communiqués de presse);SALES_SAAS,NEWS,DRH,500-2000,CONTACT_2,CONTACT_NON_SOURCE;"Poste: Signal PE : build-up / financement unitranche (continuation vehicle) | Date: 2026-07-30 | Effectif: 250 à 540 salariés selon les sources (Pappers/LinkedIn) | CA: NC | Salaire: NC | Source: Ardian / Goodwin (communiqués de presse) | Lien: https://www.goodwinlaw.com/en/news-and-events/news/2026/08/announcements-pif-goodwin-advises-activa-final-closing-single-asset-continuation-vehicle | Contexte: Leader français de l'édition de logiciels SaaS pour le secteur médico-social/santé à domicile | closing d'un continuation vehicle de 125 M€ (dette unitranche Ardian) pour financer le plan de développement et la stratégie de build-up, France et international. Date de closing (30/07) légèrement antérieure à la fenêtre stricte des 30 jours ; conservée car opération significative et bien documentée. | Fonds: Montefiore Investment & Activa (actionnaires) / Ardian (financement unitranche) | Montant: 125 M€ (continuation vehicle)"
